nces_id,district_name,state,lea_type,urbanicity,fleet_size,enrollment,median_income,poverty_rate,pct_hispanic,pct_white,pct_black,pm25,is_charter,NCES District ID_x,IS_APPLICANT,Round,IS_ADOPTER,NUM_ADOPTED,Funding Mechanism,IV_Z,NCES District ID_y,School District Prioritized,is_priority,IS_LOTTERY_WINNER,IS_LOTTERY_LOSER
4208670,East Stroudsburg Area SD,PA,1.0,Rural,,6383.0,71232.0,0.121,0.1989999999999999,0.708,0.237,7.19395363,0,,0,,0,0,None,0,,,0,0,0
4208790,Eastern York SD,PA,1.0,Rural,,2251.0,73625.0,0.05,0.05,0.965,0.036,9.36737979,0,,0,,0,0,None,0,,,0,0,0
4208820,Eastern Lancaster County SD,PA,1.0,Suburban,,2791.0,76951.0,0.057,0.027,0.968,0.017,9.493802832,0,,0,,0,0,None,0,,,0,0,0
4208850,Easton Area SD,PA,1.0,Suburban,,7990.0,79380.0,0.09,0.161,0.8029999999999999,0.142,8.37835437,0,4208850,1,R2 - Grants,0,0,None,0,4208850,Yes,1,0,1
4209090,Elizabeth Forward SD,PA,1.0,Suburban,,2330.0,65520.0,0.061,0.02,0.966,0.025,9.550524444,0,,0,,0,0,None,0,,,0,0,0
4209120,Elizabethtown Area SD,PA,1.0,Suburban,,3640.0,73916.0,0.076,0.048,0.938,0.0279999999999999,9.682604392,0,,0,,0,0,None,0,,,0,0,0
4209150,Elk Lake SD,PA,1.0,Rural,,1111.0,69460.0,0.1009999999999999,0.032,0.987,0.013,7.029703803,0,,0,,0,0,None,0,,,0,0,0
4209240,Ellwood City Area SD,PA,1.0,Town,,1531.0,55654.0,0.105,0.009,0.978,0.02,9.15190642,0,,0,,0,0,None,0,,,0,0,0
4209270,Ephrata Area SD,PA,1.0,Suburban,,3953.0,64006.0,0.08,0.061,0.96,0.022,9.665900498,0,,0,,0,0,None,0,,,0,0,0
2310380,Saco Public Schools,ME,1.0,Suburban,32.0,2788.0,72700.0,0.093,0.016,0.964,0.034,6.969488067,0,2310380,1,R1 - 2022 Rebates,0,0,None,0,2310380,No,0,0,1
2310380,Saco Public Schools,ME,1.0,Suburban,32.0,2788.0,72700.0,0.093,0.016,0.964,0.034,6.969488067,0,2310380,1,,1,2,LOTTERY_WINNER,1,2310380,No,0,1,0
4209360,Everett Area SD,PA,1.0,Town,,1165.0,48504.0,0.123,0.026,0.99,0.006,7.78202602,0,4209360,1,R1 - 2022 Rebates,0,0,None,0,4209360,No,0,0,1
4209480,Exeter Township SD,PA,1.0,Suburban,,3923.0,85548.0,0.0579999999999999,0.092,0.905,0.061,9.04975921,0,4209480,1,R1 - 2022 Rebates,0,0,None,0,4209480,No,0,0,1
4209540,Fairfield Area SD,PA,1.0,Rural,,960.0,81687.0,0.076,0.044,0.979,0.036,8.277378671,0,,0,,0,0,None,0,,,0,0,0
4209570,Fairview SD,PA,1.0,Rural,,1876.0,94009.0,0.049,0.0289999999999999,0.977,0.036,7.622163285,0,,0,,0,0,None,0,,,0,0,0
4209600,Karns City Area SD,PA,1.0,Rural,,1311.0,63067.0,0.1,0.013,0.979,0.023,8.332060873,0,,0,,0,0,None,0,,,0,0,0
4209660,Fannett-Metal SD,PA,1.0,Rural,,384.0,57457.0,0.158,0.008,0.987,0.0069999999999999,8.687919216,0,,0,,0,0,None,0,,,0,0,0
4209690,Farrell Area SD,PA,1.0,Suburban,,643.0,29652.0,0.387,0.036,0.486,0.521,8.398023782,0,,0,,0,0,None,0,,,0,0,0
4209750,Ferndale Area SD,PA,1.0,Suburban,,600.0,44375.0,0.161,0.026,0.937,0.078,8.490503025,0,,0,,0,0,None,0,,,0,0,0
4209780,Fleetwood Area SD,PA,1.0,Suburban,,2258.0,84882.0,0.0579999999999999,0.087,0.953,0.016,8.795139368,0,,0,,0,0,None,0,,,0,0,0
4209870,Forbes Road SD,PA,1.0,Rural,,354.0,51786.0,0.108,0.011,0.988,0.004,8.048812055,0,,0,,0,0,None,0,,,0,0,0
4209930,Forest City Regional SD,PA,1.0,Suburban,,761.0,58718.0,0.125,0.045,0.974,0.021,6.707558445,0,4209930,1,R1 - 2022 Rebates,0,0,None,0,4209930,No,0,0,1
4209940,Forest Hills SD,PA,1.0,Rural,,1732.0,58761.0,0.08,0.008,0.988,0.011,8.41806922,0,,0,,0,0,None,0,,,0,0,0
4209960,Fort Cherry SD,PA,1.0,Rural,,921.0,61133.0,0.078,0.0069999999999999,0.986,0.017,9.172320241,0,,0,,0,0,None,0,,,0,0,0
4209990,Fort LeBoeuf SD,PA,1.0,Rural,,1988.0,66969.0,0.104,0.048,0.981,0.017,7.467025335,0,,0,,0,0,None,0,,,0,0,0
4210070,Fox Chapel Area SD,PA,1.0,Suburban,,4160.0,98661.0,0.068,0.016,0.894,0.0279999999999999,10.28343125,0,,0,,0,0,None,0,,,0,0,0
4210110,North Schuylkill SD,PA,1.0,Rural,,2098.0,59707.0,0.128,0.043,0.923,0.072,8.0276433,0,,0,,0,0,None,0,,,0,0,0
4210115,North Star SD,PA,1.0,Rural,,1001.0,51473.0,0.118,0.004,0.991,0.004,7.697680653,0,,0,,0,0,None,0,,,0,0,0
4210200,Franklin Area SD,PA,1.0,Rural,,1806.0,60835.0,0.128,0.009,0.958,0.039,7.827397206,0,,0,,0,0,None,0,,,0,0,0
4210230,Franklin Regional SD,PA,1.0,Suburban,,3372.0,102271.0,0.042,0.015,0.938,0.023,9.494109568,0,,0,,0,0,None,0,,,0,0,0
4210350,Frazier SD,PA,1.0,Rural,,1005.0,61733.0,0.09,0.005,0.984,0.023,7.900789967,0,,0,,0,0,None,0,,,0,0,0
4210380,Freedom Area SD,PA,1.0,Suburban,,1217.0,58913.0,0.118,0.009,0.993,0.022,9.576775908,0,,0,,0,0,None,0,,,0,0,0
4210440,Freeport Area SD,PA,1.0,Rural,,1808.0,75818.0,0.089,0.0069999999999999,0.983,0.013,9.039882055,0,,0,,0,0,None,0,,,0,0,0
4210530,Galeton Area SD,PA,1.0,Rural,,325.0,45104.0,0.168,0.002,0.997,0.001,6.424738599,0,4210530,1,R1 - 2022 Rebates,0,0,None,0,4210530,Yes,1,0,1
4210590,Garnet Valley SD,PA,1.0,Suburban,,4522.0,124702.0,0.017,0.032,0.835,0.053,8.660051233,0,,0,,0,0,None,0,,,0,0,0
4210620,Gateway SD,PA,1.0,Suburban,,3381.0,68567.0,0.096,0.016,0.775,0.179,10.10555908,0,,0,,0,0,None,0,,,0,0,0
4210650,General McLane SD,PA,1.0,Rural,,2106.0,65000.0,0.134,0.0139999999999999,0.981,0.022,7.529197523,0,,0,,0,0,None,0,,,0,0,0
4210710,Gettysburg Area SD,PA,1.0,Rural,,2783.0,74136.0,0.075,0.077,0.931,0.042,8.50224724,0,,0,,0,0,None,0,,,0,0,0
4210740,Girard SD,PA,1.0,Suburban,,1545.0,65581.0,0.122,0.0559999999999999,0.992,0.03,7.600889295,0,,0,,0,0,None,0,,,0,0,0
4210830,Glendale SD,PA,1.0,Rural,,667.0,52435.0,0.166,0.008,0.985,0.0409999999999999,8.548994487,0,,0,,0,0,None,0,,,0,0,0
4210860,Governor Mifflin SD,PA,1.0,Suburban,,4118.0,79465.0,0.069,0.149,0.888,0.046,9.194375053,0,,0,,0,0,None,0,,,0,0,0
4210870,Great Valley SD,PA,1.0,Suburban,,4705.0,135676.0,0.039,0.065,0.778,0.046,8.855445849,0,,0,,0,0,None,0,,,0,0,0
4210920,Greensburg Salem SD,PA,1.0,Suburban,,2572.0,54700.0,0.12,0.015,0.962,0.054,8.623810971,0,,0,,0,0,None,0,,,0,0,0
0633840,Sacramento City Unified,CA,1.0,Urban,149.0,38821.0,68749.0,0.157,0.284,0.5589999999999999,0.154,8.141702858,0,0633840,1,R1 - 2022 Rebates,0,0,None,0,0633840,"Yes, Self-Certified",0,0,1
0633840,Sacramento City Unified,CA,1.0,Urban,149.0,38821.0,68749.0,0.157,0.284,0.5589999999999999,0.154,8.141702858,0,0633840,1,,1,8,LOTTERY_WINNER,1,0633840,"Yes, Self-Certified",0,1,0
4210980,Greater Latrobe SD,PA,1.0,Suburban,,3469.0,64463.0,0.09,0.006,0.975,0.018,8.077505563,0,,0,,0,0,None,0,,,0,0,0
4211010,Greencastle-Antrim SD,PA,1.0,Suburban,,2991.0,74637.0,0.0559999999999999,0.0289999999999999,0.96,0.043,8.342150768,0,,0,,0,0,None,0,,,0,0,0
4211160,Greenville Area SD,PA,1.0,Town,,1278.0,53597.0,0.1009999999999999,0.013,0.983,0.019,7.963099125,0,,0,,0,0,None,0,,,0,0,0
4211190,Greenwood SD,PA,1.0,Rural,,754.0,71746.0,0.066,0.034,0.984,0.018,8.900916511,0,,0,,0,0,None,0,,,0,0,0
4211220,Grove City Area SD,PA,1.0,Town,,1906.0,65903.0,0.094,0.018,0.966,0.033,8.272638081,0,4211220,1,R1 - 2022 Rebates,0,0,None,0,4211220,No,0,0,1
0633860,Saddleback Valley Unified,CA,1.0,Suburban,,23711.0,107697.0,0.067,0.216,0.746,0.03,9.192701207,0,0633860,1,,1,10,LOTTERY_WINNER,1,,,0,1,0
4211340,Hamburg Area SD,PA,1.0,Suburban,,2119.0,67890.0,0.073,0.0409999999999999,0.96,0.015,8.578483574,0,,0,,0,0,None,0,,,0,0,0
4211400,Hampton Township SD,PA,1.0,Suburban,,2645.0,106917.0,0.037,0.017,0.954,0.024,10.06386454,0,,0,,0,0,None,0,,,0,0,0
4211420,Hanover Area SD,PA,1.0,Suburban,,2104.0,56250.0,0.184,0.13,0.945,0.053,7.55952022,0,4211420,1,R1 - 2022 Rebates,0,0,None,0,4211420,Yes,1,0,1
4211450,Hanover Public SD,PA,1.0,Urban,,1952.0,56277.0,0.131,0.125,0.92,0.036,8.616524792,0,,0,,0,0,None,0,,,0,0,0
4211490,Harbor Creek SD,PA,1.0,Suburban,,2074.0,69250.0,0.109,0.012,0.948,0.017,7.520107702,0,,0,,0,0,None,0,,,0,0,0
4211520,Harmony Area SD,PA,1.0,Rural,,250.0,48750.0,0.129,0.019,0.998,0.002,8.327571752,0,,0,,0,0,None,0,,,0,0,0
2733840,Saint Paul Public Schools,MN,1.0,Urban,400.0,32316.0,63483.0,0.176,0.087,0.608,0.1939999999999999,7.846422389,0,2733840,1,R1 - 2022 Rebates,1,10,COMPETITIVE_R2,0,2733840,Yes,1,0,1
2733840,Saint Paul Public Schools,MN,1.0,Urban,400.0,32316.0,63483.0,0.176,0.087,0.608,0.1939999999999999,7.846422389,0,2733840,1,,1,25,LOTTERY_WINNER,1,2733840,Yes,1,1,0
4211610,Hatboro-Horsham SD,PA,1.0,Suburban,,4260.0,102338.0,0.035,0.084,0.853,0.045,8.573367755,0,4211610,1,R1 - 2022 Rebates,0,0,None,0,4211610,No,0,0,1
4211670,Haverford Township SD,PA,1.0,Suburban,,6634.0,114474.0,0.033,0.027,0.922,0.043,8.761059969,0,4211670,1,R3 - 2023 Rebates,0,0,None,0,4211670,No,0,0,1
4211700,Hazleton Area SD,PA,1.0,Suburban,,12243.0,51123.0,0.178,0.322,0.805,0.076,7.686072351,0,4211700,1,R1 - 2022 Rebates,0,0,None,0,4211700,Yes,1,0,1
4211730,Saucon Valley SD,PA,1.0,Suburban,,1959.0,85348.0,0.057,0.073,0.941,0.026,8.52509747,0,,0,,0,0,None,0,,,0,0,0
4211760,Hempfield Area SD,PA,1.0,Suburban,,5195.0,69928.0,0.083,0.009,0.975,0.018,8.63364593,0,,0,,0,0,None,0,,,0,0,0
4211790,Hempfield SD,PA,1.0,Suburban,,7066.0,85395.0,0.045,0.079,0.914,0.057,9.698205745,0,,0,,0,0,None,0,,,0,0,0
4211820,Hermitage SD,PA,1.0,Suburban,,2031.0,57051.0,0.12,0.02,0.923,0.069,8.317907131,0,,0,,0,0,None,0,,,0,0,0
4211880,Highlands SD,PA,1.0,Suburban,,2218.0,49911.0,0.147,0.019,0.947,0.069,9.527222057,0,,0,,0,0,None,0,,,0,0,0
4211940,Hollidaysburg Area SD,PA,1.0,Suburban,,3134.0,65388.0,0.072,0.0069999999999999,0.98,0.006,8.881489158,0,4211940,1,R1 - 2022 Rebates,0,0,None,0,4211940,No,0,0,1
4212030,Hopewell Area SD,PA,1.0,Suburban,,2062.0,73216.0,0.05,0.019,0.941,0.062,9.537661906,0,,0,,0,0,None,0,,,0,0,0
4212090,Huntingdon Area SD,PA,1.0,Town,,1684.0,59102.0,0.1,0.022,0.88,0.119,8.980958206,0,,0,,0,0,None,0,,,0,0,0
4212150,Indiana Area SD,PA,1.0,Town,,2843.0,51610.0,0.162,0.022,0.911,0.069,8.535708454,0,,0,,0,0,None,0,,,0,0,0
4212170,Interboro SD,PA,1.0,Suburban,,3304.0,67717.0,0.122,0.025,0.883,0.1,8.745254325,0,,0,,0,0,None,0,,,0,0,0
4212210,Iroquois SD,PA,1.0,Suburban,,1077.0,54203.0,0.19,0.035,0.913,0.085,7.603937996,0,,0,,0,0,None,0,,,0,0,0
4212300,Jamestown Area SD,PA,1.0,Rural,,380.0,52188.0,0.11,0.013,0.992,0.004,7.900213245,0,4212300,1,R1 - 2022 Rebates,0,0,None,0,4212300,Yes,1,0,1
4212330,Jeannette City SD,PA,1.0,Suburban,,913.0,43969.0,0.209,0.032,0.899,0.127,8.997920182,0,,0,,0,0,None,0,,,0,0,0
4212390,Jefferson-Morgan SD,PA,1.0,Rural,,782.0,60296.0,0.078,0.003,0.99,0.012,7.696589473,0,,0,,0,0,None,0,,,0,0,0
4212420,Jenkintown SD,PA,1.0,Suburban,,710.0,120172.0,0.067,0.079,0.831,0.2019999999999999,8.641481096,0,,0,,0,0,None,0,,,0,0,0
4212480,Jersey Shore Area SD,PA,1.0,Town,,2148.0,61880.0,0.075,0.013,0.987,0.004,7.66440665,0,,0,,0,0,None,0,,,0,0,0
4212540,Jim Thorpe Area SD,PA,1.0,Town,,1791.0,64036.0,0.088,0.068,0.937,0.039,7.439826104,0,,0,,0,0,None,0,,,0,0,0
4212570,Johnsonburg Area SD,PA,1.0,Rural,,544.0,49759.0,0.131,0.019,0.992,0.003,7.370382462,0,,0,,0,0,None,0,,,0,0,0
4212600,Juniata County SD,PA,1.0,Town,,2323.0,56288.0,0.0969999999999999,0.0409999999999999,0.977,0.0139999999999999,8.889377176,0,,0,,0,0,None,0,,,0,0,0
4212630,Juniata Valley SD,PA,1.0,Rural,,708.0,60410.0,0.121,0.0289999999999999,0.978,0.013,9.043461689,0,,0,,0,0,None,0,,,0,0,0
4212660,Kane Area SD,PA,1.0,Rural,,984.0,46728.0,0.114,0.016,0.987,0.009,7.15762024,0,,0,,0,0,None,0,,,0,0,0
4212690,Kennett Consolidated SD,PA,1.0,Suburban,,3896.0,110970.0,0.049,0.217,0.894,0.043,8.479102605,0,,0,,0,0,None,0,,,0,0,0
4212720,Keystone SD,PA,1.0,Rural,,832.0,49493.0,0.144,0.003,0.998,0.005,7.878575739,0,,0,,0,0,None,0,,,0,0,0
4212725,Keystone Central SD,PA,1.0,Rural,,3497.0,53142.0,0.1369999999999999,0.018,0.971,0.018,7.72696657,0,,0,,0,0,None,0,,,0,0,0
4212750,Keystone Oaks SD,PA,1.0,Suburban,,1871.0,66552.0,0.072,0.027,0.927,0.03,10.12519986,0,,0,,0,0,None,0,,,0,0,0
4212840,Kiski Area SD,PA,1.0,Suburban,,3383.0,61001.0,0.11,0.0139999999999999,0.976,0.031,9.110236638,0,4212840,1,,1,0,LOTTERY_WINNER,1,,,0,1,0
4212930,Kutztown Area SD,PA,1.0,Town,,1355.0,67528.0,0.103,0.043,0.936,0.055,8.530523104,0,,0,,0,0,None,0,,,0,0,0
4212990,Lackawanna Trail SD,PA,1.0,Suburban,,956.0,59964.0,0.0969999999999999,0.0289999999999999,0.964,0.025,7.146701737,0,4212990,1,R1 - 2022 Rebates,0,0,None,0,4212990,No,0,0,1
4213050,Lakeland SD,PA,1.0,Rural,,1377.0,68432.0,0.075,0.006,0.994,0.003,7.072695327,0,,0,,0,0,None,0,,,0,0,0
4213080,Lakeview SD,PA,1.0,Rural,,847.0,60000.0,0.123,0.006,0.985,0.0069999999999999,7.950394387,0,,0,,0,0,None,0,,,0,0,0
4213110,Lampeter-Strasburg SD,PA,1.0,Suburban,,2832.0,88378.0,0.049,0.038,0.942,0.026,9.422865734,0,,0,,0,0,None,0,,,0,0,0
4213140,Lancaster SD,PA,1.0,Urban,,10075.0,57808.0,0.172,0.377,0.6759999999999999,0.21,9.641352771,0,,0,,0,0,None,0,,,0,0,0
4213290,Homer-Center SD,PA,1.0,Town,,767.0,49947.0,0.09,0.017,0.997,0.002,8.531364186,0,4213290,1,,1,0,LOTTERY_WINNER,1,,,0,1,0
4838580,SALADO ISD,TX,1.0,Rural,30.0,2336.0,88574.0,0.074,0.157,0.948,0.012,8.878531272,0,,0,,0,0,None,0,,,0,0,0
4213380,Laurel SD,PA,1.0,Rural,,985.0,70294.0,0.057,0.004,0.998,0.004,8.662978832,0,,0,,0,0,None,0,,,0,0,0
4213440,Lebanon SD,PA,1.0,Urban,,4953.0,43134.0,0.248,0.435,0.6759999999999999,0.062,9.260757208,0,,0,,0,0,None,0,,,0,0,0
4213470,Leechburg Area SD,PA,1.0,Suburban,,646.0,62829.0,0.0819999999999999,0.002,0.977,0.031,9.117488014,0,,0,,0,0,None,0,,,0,0,0
4213500,Lehighton Area SD,PA,1.0,Suburban,,2171.0,61321.0,0.1159999999999999,0.043,0.985,0.02,7.775957854,0,,0,,0,0,None,0,,,0,0,0
4213590,Lewisburg Area SD,PA,1.0,Town,,1863.0,62017.0,0.11,0.0559999999999999,0.883,0.061,8.56137062,0,,0,,0,0,None,0,,,0,0,0
4213710,Ligonier Valley SD,PA,1.0,Town,,1382.0,58688.0,0.081,0.015,0.993,0.006,7.833221791,0,,0,,0,0,None,0,,,0,0,0
4213770,Penn Cambria SD,PA,1.0,Town,,1531.0,60838.0,0.091,0.02,0.953,0.044,8.686868085,0,,0,,0,0,None,0,,,0,0,0
4213980,Littlestown Area SD,PA,1.0,Town,,1757.0,78750.0,0.069,0.047,0.967,0.016,8.488741204,0,,0,,0,0,None,0,,,0,0,0
4214100,Lower Dauphin SD,PA,1.0,Suburban,,3470.0,84286.0,0.067,0.067,0.95,0.019,9.437953335,0,,0,,0,0,None,0,,,0,0,0
4214160,Lower Merion SD,PA,1.0,Suburban,,8523.0,147418.0,0.051,0.037,0.845,0.079,8.716937259,0,4214160,1,R1 - 2022 Rebates,0,0,None,0,4214160,No,0,0,1
4214190,Lower Moreland Township SD,PA,1.0,Suburban,,2619.0,121917.0,0.038,0.024,0.8290000000000001,0.043,8.572181692,0,,0,,0,0,None,0,,,0,0,0
4214250,Methacton SD,PA,1.0,Suburban,,4584.0,111554.0,0.039,0.039,0.797,0.069,8.74308688,0,,0,,0,0,None,0,,,0,0,0
4214310,Loyalsock Township SD,PA,1.0,Suburban,,1549.0,62437.0,0.061,0.0559999999999999,0.943,0.071,7.682594731,0,,0,,0,0,None,0,,,0,0,0
4214430,Mahanoy Area SD,PA,1.0,Town,,1063.0,46590.0,0.2189999999999999,0.088,0.77,0.212,7.890853441,0,,0,,0,0,None,0,,,0,0,0
4214460,Line Mountain SD,PA,1.0,Rural,,1007.0,61900.0,0.083,0.006,0.996,0.001,8.589286817,0,,0,,0,0,None,0,,,0,0,0
4214550,Manheim Central SD,PA,1.0,Suburban,,2777.0,71295.0,0.061,0.019,0.969,0.01,9.72828327,0,,0,,0,0,None,0,,,0,0,0
4214580,Manheim Township SD,PA,1.0,Suburban,,5944.0,88719.0,0.052,0.113,0.894,0.044,9.773499467,0,,0,,0,0,None,0,,,0,0,0
4214730,Marion Center Area SD,PA,1.0,Rural,,1198.0,52035.0,0.143,0.002,0.995,0.005,8.368916028,0,4214730,1,,1,0,LOTTERY_WINNER,1,,,0,1,0
4214760,Marple Newtown SD,PA,1.0,Suburban,,3847.0,117483.0,0.032,0.019,0.884,0.0289999999999999,8.788157826,0,,0,,0,0,None,0,,,0,0,0
4214790,Mars Area SD,PA,1.0,Suburban,,3533.0,107826.0,0.048,0.012,0.969,0.005,9.624143875,0,,0,,0,0,None,0,,,0,0,0
4214850,Central Fulton SD,PA,1.0,Rural,,931.0,57446.0,0.134,0.02,0.963,0.038,8.048764754,0,,0,,0,0,None,0,,,0,0,0
4214880,McGuffey SD,PA,1.0,Rural,,1539.0,69598.0,0.067,0.009,0.993,0.011,8.170450798,0,,0,,0,0,None,0,,,0,0,0
4214940,McKeesport Area SD,PA,1.0,Suburban,,3069.0,38558.0,0.217,0.018,0.721,0.292,10.27739562,0,4214940,1,R1 - 2022 Rebates,0,0,None,0,4214940,Yes,1,0,1
4215030,Mechanicsburg Area SD,PA,1.0,Suburban,,4555.0,78774.0,0.055,0.045,0.91,0.065,9.467242215,0,,0,,0,0,None,0,,,0,0,0
4215120,Mercer Area SD,PA,1.0,Town,,1063.0,63226.0,0.1119999999999999,0.017,0.924,0.08,8.210510624,0,,0,,0,0,None,0,,,0,0,0
4215150,Meyersdale Area SD,PA,1.0,Rural,,781.0,52850.0,0.149,0.003,0.987,0.001,6.651145428,0,,0,,0,0,None,0,,,0,0,0
2510380,Salem,MA,1.0,Suburban,,3752.0,72884.0,0.149,0.177,0.8590000000000001,0.074,6.649424514,0,2510380,1,,1,13,LOTTERY_WINNER,1,,,0,1,0
4215210,Midd-West SD,PA,1.0,Rural,,1984.0,58104.0,0.1,0.0139999999999999,0.992,0.01,8.633861469,0,,0,,0,0,None,0,,,0,0,0
4215240,Middletown Area SD,PA,1.0,Suburban,,2361.0,67029.0,0.118,0.079,0.845,0.1009999999999999,9.578002923,0,,0,,0,0,None,0,,,0,0,0
4215270,Midland Borough SD,PA,1.0,Town,,211.0,54375.0,0.206,0.0,0.892,0.186,9.204238082,0,,0,,0,0,None,0,,,0,0,0
4215290,Mifflin County SD,PA,1.0,Town,,4636.0,54626.0,0.154,0.018,0.981,0.013,8.967348473,0,,0,,0,0,None,0,,,0,0,0
4215330,Millcreek Township SD,PA,1.0,Suburban,,6411.0,71762.0,0.083,0.02,0.951,0.038,7.623285235,0,,0,,0,0,None,0,,,0,0,0
4215360,Millersburg Area SD,PA,1.0,Town,,703.0,54639.0,0.158,0.015,0.971,0.009,8.889794879,0,,0,,0,0,None,0,,,0,0,0
4215450,Millville Area SD,PA,1.0,Rural,,542.0,57800.0,0.139,0.008,0.983,0.005,7.811678082,0,,0,,0,0,None,0,,,0,0,0
4215480,Milton Area SD,PA,1.0,Town,,1920.0,54232.0,0.139,0.073,0.969,0.018,8.413923581,0,4215480,1,R1 - 2022 Rebates,0,0,None,0,4215480,No,0,0,1
4215510,Minersville Area SD,PA,1.0,Town,,1084.0,48924.0,0.192,0.052,0.994,0.009,8.224814171,0,,0,,0,0,None,0,,,0,0,0
4215540,Mohawk Area SD,PA,1.0,Rural,,1462.0,58629.0,0.079,0.005,0.996,0.0069999999999999,8.89014973,0,,0,,0,0,None,0,,,0,0,0
4215600,Monessen City SD,PA,1.0,Suburban,,656.0,45298.0,0.179,0.011,0.8420000000000001,0.1889999999999999,8.489851177,0,,0,,0,0,None,0,,,0,0,0
4215660,Montgomery Area SD,PA,1.0,Town,,940.0,54821.0,0.196,0.012,0.932,0.065,8.049493973,0,,0,,0,0,None,0,,,0,0,0
4215720,Montour SD,PA,1.0,Suburban,,3075.0,84688.0,0.061,0.012,0.927,0.055,9.935364865,0,,0,,0,0,None,0,,,0,0,0
4215750,Montoursville Area SD,PA,1.0,Suburban,,1709.0,66213.0,0.066,0.0289999999999999,0.976,0.023,7.447435276,0,,0,,0,0,None,0,,,0,0,0
4215810,Montrose Area SD,PA,1.0,Rural,,1211.0,62031.0,0.1009999999999999,0.015,0.986,0.016,6.956770302,0,,0,,0,0,None,0,,,0,0,0
4110820,Salem-Keizer SD 24J,OR,1.0,Urban,413.0,39400.0,64868.0,0.14,0.258,0.85,0.0279999999999999,9.242051675,0,4110820,1,R1 - 2022 Rebates,0,0,None,0,4110820,"Yes, Self-Certified",0,0,1
4215900,Morrisville Borough SD,PA,1.0,Suburban,,832.0,81028.0,0.067,0.087,0.8270000000000001,0.177,8.033836563,0,,0,,0,0,None,0,,,0,0,0
4215960,Moshannon Valley SD,PA,1.0,Rural,,807.0,54093.0,0.121,0.045,0.828,0.142,8.495954818,0,4215960,1,R1 - 2022 Rebates,0,0,None,0,4215960,No,0,0,1
4215990,Mount Carmel Area SD,PA,1.0,Town,,1548.0,44492.0,0.143,0.034,0.982,0.01,8.126560082,0,,0,,0,0,None,0,,,0,0,0
4216020,Mount Union Area SD,PA,1.0,Town,,1175.0,47121.0,0.155,0.016,0.971,0.0409999999999999,8.706218785,0,,0,,0,0,None,0,,,0,0,0
4216050,Mountain View SD,PA,1.0,Rural,,942.0,71507.0,0.092,0.015,0.991,0.009,6.89897417,0,,0,,0,0,None,0,,,0,0,0
4216110,Mt Lebanon SD,PA,1.0,Suburban,,5492.0,107914.0,0.047,0.017,0.946,0.023,10.01272875,0,,0,,0,0,None,0,,,0,0,0
4216170,Mount Pleasant Area SD,PA,1.0,Suburban,,1884.0,52605.0,0.114,0.005,0.986,0.009,7.740612273,0,,0,,0,0,None,0,,,0,0,0
4216200,Muhlenberg SD,PA,1.0,Suburban,,4266.0,69631.0,0.073,0.2689999999999999,0.789,0.075,8.994998781,0,,0,,0,0,None,0,,,0,0,0
4216230,Muncy SD,PA,1.0,Town,,942.0,66928.0,0.09,0.015,0.98,0.0139999999999999,7.772745753,0,,0,,0,0,None,0,,,0,0,0
0633930,Salinas City Elementary,CA,1.0,Urban,41.0,8273.0,72362.0,0.154,0.746,0.406,0.0279999999999999,4.917378671,0,0633930,1,R1 - 2022 Rebates,0,0,None,0,0633930,No,0,0,1
0633930,Salinas City Elementary,CA,1.0,Urban,41.0,8273.0,72362.0,0.154,0.746,0.406,0.0279999999999999,4.917378671,0,0633930,1,,1,10,LOTTERY_WINNER,1,0633930,No,0,1,0
4216380,Nazareth Area SD,PA,1.0,Suburban,,4852.0,94177.0,0.066,0.05,0.966,0.022,8.28821307,0,,0,,0,0,None,0,,,0,0,0
4216410,Neshaminy SD,PA,1.0,Suburban,,9468.0,95833.0,0.053,0.051,0.902,0.0559999999999999,8.381241194,0,,0,,0,0,None,0,,,0,0,0
4216440,Neshannock Township SD,PA,1.0,Rural,,1202.0,85321.0,0.04,0.0069999999999999,0.983,0.013,8.693364171,0,,0,,0,0,None,0,,,0,0,0
0633980,Salinas Union High,CA,1.0,Urban,63.0,16337.0,79748.0,0.133,0.753,0.389,0.02,4.867087554,0,,0,,0,0,None,0,,,0,0,0
4216530,New Brighton Area SD,PA,1.0,Suburban,,1304.0,47677.0,0.141,0.0279999999999999,0.921,0.093,9.413855536,0,,0,,0,0,None,0,,,0,0,0
2630660,Saline Area Schools,MI,1.0,Suburban,43.0,4870.0,110141.0,0.039,0.043,0.912,0.0409999999999999,8.812159489,0,2630660,1,R1 - 2022 Rebates,0,0,None,0,2630660,No,0,0,1
2630660,Saline Area Schools,MI,1.0,Suburban,43.0,4870.0,110141.0,0.039,0.043,0.912,0.0409999999999999,8.812159489,0,2630660,1,,1,3,LOTTERY_WINNER,1,2630660,No,0,1,0
4216740,New Kensington-Arnold SD,PA,1.0,Suburban,,1923.0,41855.0,0.237,0.021,0.8390000000000001,0.156,9.771341229,0,4216740,1,R1 - 2022 Rebates,0,0,None,0,4216740,Yes,1,0,1
4216860,New Hope-Solebury SD,PA,1.0,Suburban,,1285.0,154229.0,0.04,0.047,0.933,0.021,8.105138641,0,,0,,0,0,None,0,,,0,0,0
4216890,Newport SD,PA,1.0,Town,,988.0,72614.0,0.099,0.043,0.966,0.022,9.021567933,0,,0,,0,0,None,0,,,0,0,0
